topic_id,subject,topic_name,monte_carlo_prob,nptel_heat_score,prof_bias_score
1068,CS - Computer Networks,Flow Control - Stop-and-Wait ARQ Efficiency,0.048629636577785254,0.0,0.0
1069,CS - Algorithms,Algorithm Analysis - Median of Medians Algorithm Analysis,0.056817630978816445,0.0,0.0
1070,GA - Quantitative Aptitude,Functions - Properties of Functions,0.03920341122283779,0.0,0.0
1071,CS - Compiler Design,Code Optimization - Common Sub-expression Elimination (CSE),0.03243828900977912,0.0,0.0
1072,CS - Operating Systems,CPU Scheduling - Scheduling Algorithms,0.04582733690366641,0.0,0.0
1073,CS - Engineering Mathematics,Linear Algebra - Properties of Eigenvalues and Determinants,0.1054223297135872,0.0,0.0
1074,CS - Digital Logic,Boolean Algebra and Logic Gates - Logic Circuit Analysis to SOP/Minterm form,0.04861885724656857,0.0,0.0
1075,CS - Engineering Mathematics,Discrete Mathematics - Graph Theory (Complete and Disconnected Graphs),0.1054223297135872,0.010341892883345563,0.0
1076,CS - Engineering Mathematics,Probability - Probability Density Function,0.1054223297135872,0.0,0.0
1077,DA - Probability and Statistics,Probability Distributions - Properties of Poisson and Normal Distributions,0.008368046624628868,0.0,0.0
1078,CS - Computer Networks,TCP - Connection Management,0.048629636577785254,0.0,0.0
1079,DA - Probability and Statistics,Continuous Random Variables - Joint Uniform Distribution,0.008368046624628868,0.0,0.0
1080,General Aptitude,Verbal Ability - Grammar and Sentence Structure,0.12170366001303264,0.0,0.0
1081,GA - Verbal Ability,Vocabulary - Idioms and Phrases,0.02685821019834579,0.0,0.0
1082,CS - Engineering Mathematics,"Discrete Mathematics - Propositional Logic, Tautologies, and Logical Equivalence",0.1054223297135872,0.0030051357300073375,0.0
1083,CS - Operating Systems,Memory Management - Page Replacement Algorithms and Belady's Anomaly,0.04582733690366641,0.0,0.0
1084,CS - Compiler Design,Syntax Analysis - Shift-Reduce Parsing,0.03243828900977912,0.0,0.0
1085,CS - Databases,Relational Database Design - Third Normal Form (3NF),0.06487775641365104,0.0,0.0
1086,CS - Programming and Data Structures,Programming in C - Recursion and Array Processing,0.10545683565696502,0.026119911958914162,0.0
1087,CS - Operating Systems,CPU Scheduling - SRTF and SJF Algorithms,0.04582733690366641,0.0,0.0
1088,CS - Compiler Design,Syntax Analysis - LALR Parsing,0.03243828900977912,0.0,0.0
1089,General Aptitude,Numerical Ability - Algebra,0.12170366001303264,0.0,0.0
1090,CS - Compiler Design,Syntax-Directed Translation - L-attributed and S-attributed Definitions,0.03243828900977912,0.0046955245781364644,0.0
1091,CS - Operating System,Concurrency and Synchronization - Semaphores and Barrier Synchronization,0.08113754992326849,0.0,0.0
1092,CS - Digital Logic,Data Representation - IEEE 754 Floating-Point Standard,0.04861885724656857,0.0,0.0
1093,CS - Algorithms,Asymptotic Analysis - Properties of Asymptotic Notations,0.056817630978816445,0.0,0.0
1094,CS - Algorithms,Asymptotic Analysis - Summations,0.056817630978816445,0.0,0.0
1095,GA - Analytical Aptitude,Data Interpretation - Pattern Recognition in Tables,0.017616999084000946,0.0,0.0
1096,CS - Algorithms,Sorting - Quicksort Complexity,0.056817630978816445,0.009170946441672781,0.0
1097,CS - Computer Organization and Architecture,Instruction Set Architecture - Components of ISA,0.07298604924561768,0.0,0.0
1098,CS - Digital Logic,Combinational Circuits - Decoders and Memory Addressing,0.04861885724656857,0.0,0.0
1099,CS - Theory of Computation,Undecidability - Rice's Theorem and Undecidable Problems,0.07299755658574755,0.04132061628760089,0.0
1100,GA - Analytical Aptitude,Logical Reasoning - Deductive Reasoning,0.017616999084000946,0.0,0.0
1101,CS - Databases,Indexing - B+ Tree Properties,0.06487775641365104,0.0,0.0
1102,CS - Computer Organization and Architecture,"Cache Memory - Cache Misses (Compulsory, Conflict, Capacity)",0.07298604924561768,0.0,0.0
1103,GA - Quantitative Aptitude,Permutations and Combinations - Permutations,0.03920341122283779,0.0,0.0
1104,CS - Operating System,Concurrency and Synchronization - Race Conditions,0.08113754992326849,0.0,0.0
1105,GA - Analytical Aptitude,Seating Arrangement - Logical Reasoning,0.017616999084000946,0.0,0.0
1106,GA - Spatial Aptitude,Directions - Map Reading,0.008808261396316252,0.0,0.0
1107,CS - Programming and Data Structures,"Programming in C - Scope of Variables (Local, Global, Static)",0.10545683565696502,0.0,0.0
1108,CS - Computer Networks,OSI Model - Packet Forwarding,0.048629636577785254,0.0,0.0
1109,CS - Computer Networks,Network Layer - Subnetting,0.048629636577785254,0.022010271460014677,0.0
1110,DA - Databases,Relational Algebra - Query Interpretation,0.0026465337442448454,0.0,0.0
1111,CS - Computer Organization and Architecture,Memory Hierarchy - Fully Associative Cache Address Translation,0.07298604924561768,0.0458547322083639,0.0
1112,CS - Databases,Concurrency Control - Deadlock Prevention and Starvation,0.06487775641365104,0.0,0.0
1113,CS - Algorithms,Algorithm Analysis - Time Complexity Calculation,0.056817630978816445,0.16280961408657382,0.0
1114,CS - Engineering Mathematics,Mathematical Logic - First-Order Logic (Quantifier Equivalence),0.1054223297135872,0.0,0.0
1115,CS - Engineering Mathematics,Discrete Mathematics - Graph Theory (Hamiltonian Cycles in Complete Graphs),0.1054223297135872,0.0024618071900220115,0.0
1116,DA - Probability and Statistics,Continuous Random Variables - Conditional Expectation,0.008368046624628868,0.0,0.0
1117,CS - Digital Logic,Boolean Algebra - Canonical Forms and Simplification,0.04861885724656857,0.0,0.0
1118,CS - Computer Organization and Architecture,Computer Arithmetic - Booth's Algorithm,0.07298604924561768,0.009170946441672781,0.0
1119,CS - Compiler Design,Code Optimization - Register Allocation (Spilling),0.03243828900977912,0.00480821716801174,0.0
1120,CS - Computer Networks,Socket Programming - TCP Socket API,0.048629636577785254,0.0,0.0
1121,CS - Engineering Mathematics,Discrete Mathematics - Number Theory (Modular Arithmetic and Fermat's Little Theorem),0.1054223297135872,0.018782098312545858,0.0
1122,CS - Engineering Mathematics,Discrete Mathematics - Number Systems,0.1054223297135872,0.04129967424798239,0.0
1123,DA - Discrete Mathematics,Propositional Logic - Logical Equivalence,0.0013240876940712615,0.0,0.0
1124,CS - Operating System,File Systems - inode structure and File Size Calculation,0.08113754992326849,0.0,0.0
1125,CS - Engineering Mathematics,Discrete Mathematics - Combinatorics (Derangements with Repetitions),0.1054223297135872,0.00240410858400587,0.0
1126,CS - Databases,Transactions and Concurrency Control - Database Recovery Techniques and Idempotency,0.06487775641365104,0.0,0.0
1127,CS - Computer Networks,Network Layer - Address Resolution Protocol (ARP),0.048629636577785254,0.0,0.0
1128,CS - Digital Logic,Number Systems and Representations - Number Base Conversion,0.04861885724656857,0.0012309035950110057,0.0
1129,CS - Programming and Data Structures,Stacks and Queues - Operations on Stacks and Queues,0.10545683565696502,0.0046955245781364644,0.0
1130,CS - Theory of Computation,Regular Expressions and Finite Automata - DFA Design and Group Theory,0.07299755658574755,0.0,0.0
1131,CS - Computer Networks,Network Layer - IP Protocol Field,0.048629636577785254,0.0,0.0
1132,GA - Analytical Aptitude,Spatial Aptitude - Data Interpretation from Maps,0.017616999084000946,0.0,0.0
1133,CS - Computer Networks,Transport Layer - TCP Connection Establishment (Three-Way Handshake),0.048629636577785254,0.0,0.0
1134,CS - Programming and Data Structures,Programming in C - Algorithm Analysis and Asymptotic Growth,0.10545683565696502,0.044020542920029354,0.0
1135,CS - Computer Networks,Network Layer - IP Forwarding and Longest Prefix Match,0.048629636577785254,0.0,0.0
1136,CS - Engineering Mathematics,Calculus - Multiple Integrals,0.1054223297135872,0.0,0.0
1137,CS - Engineering Mathematics,Discrete Mathematics - Partially Ordered Sets and Lattices,0.1054223297135872,0.0030772589875275144,0.0
1138,DA - Calculus,Differential Calculus - Second Derivative Test,0.00352253587875968,0.0,0.0
1139,DA - Algorithms,Algorithm Analysis - Complexity of Gaussian Elimination,0.0035214591728229662,0.0,0.0
1140,CS - Operating System,"Memory Management - Paging, Internal and External Fragmentation, Page Table Overheads",0.08113754992326849,0.0,0.0
1141,GA - Quantitative Aptitude,Data Interpretation - Tables and Revenue Calculation,0.03920341122283779,0.0,0.0
1142,DA - Linear Algebra,Matrix Decompositions - Singular Value Decomposition (SVD),0.004406859254495474,0.0,0.0
1143,CS - Engineering Mathematics,Discrete Mathematics - Random Graphs / Expected Value,0.1054223297135872,0.0,0.0
1144,CS - Engineering Mathematics,Calculus - Limits and L'Hôpital's Rule for Indeterminate Forms,0.1054223297135872,0.0,0.0
